,name,pasture,year,month,sample_date,prec_in,notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,ANTELOPE TANK,1B,1954,3,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,ANTELOPE TANK,1B,1954,4,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,ANTELOPE TANK,1B,1954,5,NA,0.49,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,ANTELOPE TANK,1B,1954,6,NA,0.05,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,ANTELOPE TANK,1B,1954,7,NA,1.13,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,ANTELOPE TANK,1B,1954,8,NA,0.91,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,ANTELOPE TANK,1B,1954,9,NA,2,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,ANTELOPE TANK,1B,1954,10,NA,1.74,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,ANTELOPE TANK,1B,1954,11,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,ANTELOPE TANK,1B,1954,12,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,ANTELOPE TANK,1B,1955,1,NA,0.17,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,ANTELOPE TANK,1B,1955,2,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,ANTELOPE TANK,1B,1955,3,NA,0.34,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,ANTELOPE TANK,1B,1955,4,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,ANTELOPE TANK,1B,1955,5,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,ANTELOPE TANK,1B,1955,6,NA,0.17,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,ANTELOPE TANK,1B,1955,7,NA,2.36,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,ANTELOPE TANK,1B,1955,8,NA,0.51,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,ANTELOPE TANK,1B,1955,9,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,ANTELOPE TANK,1B,1955,10,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,ANTELOPE TANK,1B,1955,11,NA,1.2,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,ANTELOPE TANK,1B,1955,12,NA,0.08,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,ANTELOPE TANK,1B,1956,1,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,ANTELOPE TANK,1B,1956,2,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,ANTELOPE TANK,1B,1956,3,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,ANTELOPE TANK,1B,1956,4,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,ANTELOPE TANK,1B,1956,5,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,ANTELOPE TANK,1B,1956,6,NA,0.16,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,ANTELOPE TANK,1B,1956,7,NA,1,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,ANTELOPE TANK,1B,1956,8,NA,0.8,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,ANTELOPE TANK,1B,1956,9,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,ANTELOPE TANK,1B,1956,10,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,ANTELOPE TANK,1B,1956,11,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,ANTELOPE TANK,1B,1956,12,NA,0.29,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,ANTELOPE TANK,1B,1957,1,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,ANTELOPE TANK,1B,1957,2,NA,0.58,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,ANTELOPE TANK,1B,1957,3,NA,0.12,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,ANTELOPE TANK,1B,1957,4,NA,0.56,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,ANTELOPE TANK,1B,1957,5,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,ANTELOPE TANK,1B,1957,6,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,ANTELOPE TANK,1B,1957,7,NA,1.94,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,ANTELOPE TANK,1B,1957,8,NA,2.85,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,ANTELOPE TANK,1B,1957,9,NA,1.21,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,ANTELOPE TANK,1B,1957,10,NA,2.16,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,ANTELOPE TANK,1B,1957,11,NA,0.18,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,ANTELOPE TANK,1B,1957,12,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,ANTELOPE TANK,1B,1958,1,NA,0.14,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,ANTELOPE TANK,1B,1958,2,NA,0.27,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,ANTELOPE TANK,1B,1958,3,NA,1.58,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,ANTELOPE TANK,1B,1958,4,NA,0.5,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,ANTELOPE TANK,1B,1958,5,NA,0.2,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,ANTELOPE TANK,1B,1958,6,NA,0.87,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,ANTELOPE TANK,1B,1958,7,NA,0.48,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,ANTELOPE TANK,1B,1958,8,NA,2.42,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,ANTELOPE TANK,1B,1958,9,NA,4.76,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,ANTELOPE TANK,1B,1958,10,NA,1.57,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,ANTELOPE TANK,1B,1958,11,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,ANTELOPE TANK,1B,1958,12,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,ANTELOPE TANK,1B,1959,1,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,ANTELOPE TANK,1B,1959,2,NA,0.16,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,ANTELOPE TANK,1B,1959,3,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,ANTELOPE TANK,1B,1959,4,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,ANTELOPE TANK,1B,1959,5,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,ANTELOPE TANK,1B,1959,6,NA,0.26,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,ANTELOPE TANK,1B,1959,7,NA,0.12,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,ANTELOPE TANK,1B,1959,8,NA,2.43,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,ANTELOPE TANK,1B,1959,9,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,ANTELOPE TANK,1B,1959,10,NA,0.53,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,ANTELOPE TANK,1B,1959,11,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,ANTELOPE TANK,1B,1959,12,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,ANTELOPE TANK,1B,1960,1,NA,0.45,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,ANTELOPE TANK,1B,1960,2,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,ANTELOPE TANK,1B,1960,3,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,ANTELOPE TANK,1B,1960,4,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,ANTELOPE TANK,1B,1960,5,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,ANTELOPE TANK,1B,1960,6,NA,0.2,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,ANTELOPE TANK,1B,1960,7,NA,1.03,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,ANTELOPE TANK,1B,1960,8,NA,0.77,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,ANTELOPE TANK,1B,1960,9,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,ANTELOPE TANK,1B,1960,10,NA,0.63,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,ANTELOPE TANK,1B,1960,11,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,ANTELOPE TANK,1B,1960,12,NA,1.4,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,ANTELOPE TANK,1B,1961,1,NA,0.51,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,ANTELOPE TANK,1B,1961,2,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,ANTELOPE TANK,1B,1961,3,NA,0.18,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,ANTELOPE TANK,1B,1961,4,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,ANTELOPE TANK,1B,1961,5,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,ANTELOPE TANK,1B,1961,6,NA,1.47,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,ANTELOPE TANK,1B,1961,7,NA,1.29,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,ANTELOPE TANK,1B,1961,8,NA,1.96,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,ANTELOPE TANK,1B,1961,9,NA,1.84,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,ANTELOPE TANK,1B,1961,10,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,ANTELOPE TANK,1B,1961,11,NA,1.75,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,ANTELOPE TANK,1B,1961,12,NA,0.66,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,ANTELOPE TANK,1B,1962,1,NA,0.22,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,ANTELOPE TANK,1B,1962,2,NA,0.5,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,ANTELOPE TANK,1B,1962,3,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,ANTELOPE TANK,1B,1962,4,NA,0.26,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,ANTELOPE TANK,1B,1962,5,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,ANTELOPE TANK,1B,1962,6,NA,0.1,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,ANTELOPE TANK,1B,1962,7,NA,5.15,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,ANTELOPE TANK,1B,1962,8,NA,1.19,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,ANTELOPE TANK,1B,1962,9,NA,3.69,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,ANTELOPE TANK,1B,1962,10,NA,1.43,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,ANTELOPE TANK,1B,1962,11,NA,0.52,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,ANTELOPE TANK,1B,1962,12,NA,0.99,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,ANTELOPE TANK,1B,1963,1,NA,0.03,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,ANTELOPE TANK,1B,1963,2,NA,0.37,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,ANTELOPE TANK,1B,1963,3,NA,0.05,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,ANTELOPE TANK,1B,1963,4,NA,0.1,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,ANTELOPE TANK,1B,1963,5,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,ANTELOPE TANK,1B,1963,6,NA,0.12,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,ANTELOPE TANK,1B,1963,7,NA,1.21,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,ANTELOPE TANK,1B,1963,8,NA,0.62,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,ANTELOPE TANK,1B,1963,9,NA,0.81,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,ANTELOPE TANK,1B,1963,10,NA,1.24,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,ANTELOPE TANK,1B,1963,11,NA,0.1,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,ANTELOPE TANK,1B,1963,12,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,ANTELOPE TANK,1B,1964,1,NA,0.03,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,ANTELOPE TANK,1B,1964,2,NA,0.1,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,ANTELOPE TANK,1B,1964,3,NA,0.37,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,ANTELOPE TANK,1B,1964,4,NA,0.12,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,ANTELOPE TANK,1B,1964,5,NA,0.13,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,ANTELOPE TANK,1B,1964,6,NA,0.02,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,ANTELOPE TANK,1B,1964,7,NA,2.25,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,ANTELOPE TANK,1B,1964,8,NA,1.62,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,ANTELOPE TANK,1B,1964,9,NA,1.69,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,ANTELOPE TANK,1B,1964,10,NA,0.04,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,ANTELOPE TANK,1B,1964,11,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,ANTELOPE TANK,1B,1964,12,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,ANTELOPE TANK,1B,1965,1,NA,0.63,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,ANTELOPE TANK,1B,1965,2,NA,0.65,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,ANTELOPE TANK,1B,1965,3,NA,0.31,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,ANTELOPE TANK,1B,1965,4,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,ANTELOPE TANK,1B,1965,5,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,ANTELOPE TANK,1B,1965,6,NA,0.31,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,ANTELOPE TANK,1B,1965,7,NA,0.36,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,ANTELOPE TANK,1B,1965,8,NA,2.14,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,ANTELOPE TANK,1B,1965,9,NA,1.82,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,ANTELOPE TANK,1B,1965,10,NA,0.36,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,ANTELOPE TANK,1B,1965,11,NA,0.03,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,ANTELOPE TANK,1B,1965,12,NA,1.39,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,ANTELOPE TANK,1B,1966,1,NA,0.4,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,ANTELOPE TANK,1B,1966,2,NA,0.25,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,ANTELOPE TANK,1B,1966,3,NA,0.35,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,ANTELOPE TANK,1B,1966,4,NA,0.16,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,ANTELOPE TANK,1B,1966,5,NA,0.03,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,ANTELOPE TANK,1B,1966,6,NA,0.78,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,ANTELOPE TANK,1B,1966,7,NA,1.29,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,ANTELOPE TANK,1B,1966,8,NA,3.81,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,ANTELOPE TANK,1B,1966,9,NA,1.03,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,ANTELOPE TANK,1B,1966,10,NA,0.48,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,ANTELOPE TANK,1B,1966,11,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,ANTELOPE TANK,1B,1966,12,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,ANTELOPE TANK,1B,1967,1,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,ANTELOPE TANK,1B,1967,2,NA,0.7,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,ANTELOPE TANK,1B,1967,3,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,ANTELOPE TANK,1B,1967,4,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,ANTELOPE TANK,1B,1967,5,NA,0.23,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,ANTELOPE TANK,1B,1967,6,NA,3.2,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,ANTELOPE TANK,1B,1967,7,NA,1.8,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,ANTELOPE TANK,1B,1967,8,NA,1.61,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,ANTELOPE TANK,1B,1967,9,NA,2.25,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,ANTELOPE TANK,1B,1967,10,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,ANTELOPE TANK,1B,1967,11,NA,1.03,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,ANTELOPE TANK,1B,1967,12,NA,0.68,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,ANTELOPE TANK,1B,1968,1,NA,0.76,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,ANTELOPE TANK,1B,1968,2,NA,0.8,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,ANTELOPE TANK,1B,1968,3,NA,1.13,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,ANTELOPE TANK,1B,1968,4,NA,0.63,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,ANTELOPE TANK,1B,1968,5,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,ANTELOPE TANK,1B,1968,6,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,ANTELOPE TANK,1B,1968,7,NA,2.29,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,ANTELOPE TANK,1B,1968,8,NA,1.61,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,ANTELOPE TANK,1B,1968,9,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,ANTELOPE TANK,1B,1968,10,NA,0.18,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,ANTELOPE TANK,1B,1968,11,NA,1.03,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,ANTELOPE TANK,1B,1968,12,NA,0.28,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,ANTELOPE TANK,1B,1969,1,NA,0.52,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,ANTELOPE TANK,1B,1969,2,NA,0.12,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,ANTELOPE TANK,1B,1969,3,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,ANTELOPE TANK,1B,1969,4,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,ANTELOPE TANK,1B,1969,5,NA,0.25,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,ANTELOPE TANK,1B,1969,6,NA,0.21,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,ANTELOPE TANK,1B,1969,7,NA,1.72,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,ANTELOPE TANK,1B,1969,8,NA,3.32,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,ANTELOPE TANK,1B,1969,9,NA,0.54,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,ANTELOPE TANK,1B,1969,10,NA,1.21,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,ANTELOPE TANK,1B,1969,11,NA,0.09,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,ANTELOPE TANK,1B,1969,12,NA,0.83,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,ANTELOPE TANK,1B,1970,1,NA,0.42,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,ANTELOPE TANK,1B,1970,2,NA,0.37,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,ANTELOPE TANK,1B,1970,3,NA,0.42,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,ANTELOPE TANK,1B,1970,4,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,ANTELOPE TANK,1B,1970,5,NA,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
